1,0 
2,0 
3,0 
4,0 
5,0 
6,0 
7,0 
8,0 
9,0 
10,0 
11,0 
12,0 
13,0 
14,0 
15,0 
16,0 
17,296.52813504237696 
18,283.5368832824511 
19,275.71147002001436 
20,268.3316485056891 
21,264.82194891964366 
22,262.84735160702166 
23,262.14655493405985 
24,261.85014173482745 
25,259.6566468332895 
26,255.3316275457784 
27,247.86476625057017 
28,255.33020202501027 
29,261.900647281899 
30,267.46011570862987 
31,267.347190416907 
32,0 
33,0 
34,0 
35,0 
36,0 
37,300.47167616382654 
38,300.62132344568386 
39,301.8376651022688 
40,302.3191010339222 
41,302.2496936237224 
42,302.5447178743833 
43,303.0396508297436 
44,302.5001079535393 
45,297.06010990883806 
46,287.21756497270354 
47,291.0781393596088 
48,297.10492583752915 
49,0 
50,0 
51,0 
52,323.88460633468674 
53,317.86165446123914 
54,301.0019326584976 
55,294.39825589397424 
56,289.6706536894501 
57,285.5567199971043 
58,277.4925884209827 
59,272.32800454055615 
60,269.9563965804076 
61,266.4873188880572 
62,262.91644398932146 
63,258.0176817552349 
64,252.23528078263928 
65,246.66146734651477 
66,244.70845801026843 
67,248.4361950832813 
68,239.3659530610798 
69,225.83362577315245 
70,248.1717863819633 
71,246.11732459532965 
72,248.20963490062076 
73,251.19267132227347 
74,256.9337940497285 
75,258.66230870696586 
76,257.97642662698996 
77,260.3631322719681 
78,262.6353487147129 
79,266.254779190616 
80,273.6270790854328 
81,279.81228766317236 
82,285.1332335089764 
83,293.3254705667223 
84,304.9827417630811 
85,314.84487643811735 
86,325.405677021294 
87,333.5452830049526 
88,340.99520865423966 
89,349.2753424507591 
90,354.44581283378557 
91,355.82306877036007 
92,357.5835441282004 
93,0 
94,0 
95,0 
96,0 
97,0 
98,0 
99,0 
