1,0 
2,0 
3,0 
4,0 
5,0 
6,0 
7,0 
8,277.58295826394374 
9,274.9358730009802 
10,274.2480474324566 
11,272.3025226713139 
12,268.82201376116416 
13,266.19820351869674 
14,263.3036805509416 
15,257.9613594913411 
16,256.2510013822241 
17,257.1123633989207 
18,258.55920446519275 
19,260.2921889365308 
20,263.2356415778428 
21,266.57591504416547 
22,268.9521415871346 
23,272.1123001982418 
24,275.8940067946441 
25,278.41981155900254 
26,280.3313673042259 
27,281.8119618202529 
28,282.94202076054955 
29,285.21924022745566 
30,286.2374697147516 
31,280.1994490673221 
32,266.65910933986055 
33,259.54329393695093 
34,261.2042240019148 
35,267.2626080683406 
36,275.7410718493214 
37,279.4767061568278 
38,282.5167290543528 
39,307.58367547948075 
40,296.1236651312605 
41,290.9202089324508 
42,292.9616453245431 
43,294.3096549384378 
44,294.85141678015856 
45,294.35831474436475 
46,294.56156123259626 
47,294.98456760066546 
48,295.2704113901307 
49,296.33030457080423 
50,299.627971020457 
51,296.5124480017037 
52,294.11767970973807 
53,293.9185863158157 
54,293.9810425972694 
55,293.7486187621331 
56,293.59344612444187 
57,293.20031591374646 
58,292.2428888491 
59,290.62501765817643 
60,288.9141129299625 
61,286.285954966 
62,283.1288815169893 
63,280.04811279242887 
64,278.3047103124246 
65,274.3996754862892 
66,270.70491154892045 
67,268.18753649409547 
68,265.9735069401677 
69,265.0754896465661 
70,263.7920162317382 
71,260.2927471921364 
72,257.29055870764256 
73,255.4517638913987 
74,253.3583517257641 
75,250.5070823978947 
76,248.65420236156604 
77,247.2235222903033 
78,246.5950904198072 
79,246.27655280108777 
80,245.24031357128578 
81,244.3120423657916 
82,243.48921179355142 
83,243.46308748541742 
84,243.0013490281024 
85,242.3468857835936 
86,241.23360263626586 
87,240.42590947683308 
88,239.7234547648121 
89,239.4811243705378 
90,240.26976900783112 
91,241.2043416817277 
92,240.67610615572715 
93,241.05199451834062 
94,243.9777652498904 
95,246.1340057018534 
96,246.66969361439374 
97,247.03248730130449 
98,247.4885934688523 
99,247.83019822739055 
100,248.61331430613396 
101,249.43362644750368 
102,250.1868068793487 
103,250.9025511496895 
104,251.66164132347805 
105,253.6541405808058 
106,256.5018823400278 
107,259.73471300380146 
108,262.8640086448452 
109,268.13048710477744 
110,274.8763662279092 
111,282.68439585988403 
112,294.2409521854318 
113,303.64666840197606 
114,323.12104587094046 
115,332.2795901389228 
116,349.25810102494444 
117,360.5355410481453 
118,369.58291442529577 
119,377.5388830041841 
120,382.30938990739355 
121,387.17599406742426 
122,388.7448638514057 
123,387.8811120398979 
124,383.88961170225394 
125,381.5563978409049 
126,0 
