1,0 
2,0 
3,0 
4,0 
5,0 
6,0 
7,0 
8,0 
9,0 
10,315.5870972933659 
11,300.17724386793475 
12,281.8126829494276 
13,272.9271331077105 
14,269.72038822561046 
15,269.64686574210316 
16,275.59480318732534 
17,282.6201433647807 
18,285.2549403380646 
19,287.77820923527537 
20,291.34458458882233 
21,293.90653836081736 
22,297.9174485366813 
23,301.7942266794542 
24,304.3149144240843 
25,306.54961798685684 
26,310.0116647537033 
27,312.803837775372 
28,315.82419246964406 
29,321.3746825144206 
30,327.10545300430226 
31,330.2422498830816 
32,332.81042472511666 
33,331.3734103152785 
34,322.55616311375144 
35,307.0196574841237 
36,341.48068857042784 
37,355.842241436585 
38,360.01575776371067 
39,362.3156112117027 
40,364.23234819419304 
41,364.9664932111494 
42,363.56155883567453 
43,359.7858521083959 
44,356.0427559814466 
45,353.4717585715687 
46,350.5583872966224 
47,346.93435083524906 
48,343.84179034742886 
49,341.2064599377148 
50,336.6460509492295 
51,329.6138629889439 
52,322.6709419015998 
53,317.4415617308991 
54,313.3135307949285 
55,310.7470042612249 
56,310.12654678990503 
57,308.3619392540108 
58,305.84922488769405 
59,302.5071145485389 
60,299.7994462708742 
61,296.6717530625177 
62,294.7715484435367 
63,293.13096698189946 
64,291.46268825109513 
65,286.96514304831805 
66,276.9990518618245 
67,264.46089405303417 
68,293.06255905471426 
69,301.05239533869644 
70,295.98086523321757 
71,298.493964193067 
72,297.2854541353959 
73,299.1059945673174 
74,0 
75,0 
76,0 
77,0 
78,0 
79,0 
80,0 
81,0 
82,375.9311079652383 
83,374.4769894867531 
84,379.4895166463722 
85,381.76682306662923 
86,383.9908137992875 
87,386.26520619429255 
88,388.80966591389296 
89,389.10145360890397 
90,386.87091863617945 
91,382.64278212849086 
92,375.8904712884051 
93,364.64748410974954 
94,351.0670274997277 
95,339.3516544508497 
96,326.9598012057259 
97,315.94707602421045 
98,309.17997853848465 
99,299.51598574202615 
100,287.01438779449774 
101,276.6851694357612 
102,271.20390633468804 
103,185.95335272168973 
104,182.68072031742363 
105,182.53073218017494 
106,0 
107,0 
108,77.59685776402296 
109,76.4882108657144 
110,76.53101376868672 
111,97.21332306740413 
112,98.47512262728499 
113,0 
114,0 
115,0 
116,0 
117,0 
