1,0 
2,0 
3,0 
4,0 
5,0 
6,0 
7,0 
8,304.51561123870243 
9,322.6876752817469 
10,333.30517607748345 
11,338.5999740234476 
12,338.88924039833194 
13,338.54410899266503 
14,338.1273391157064 
15,338.0065312135989 
16,338.5370729950884 
17,339.8395524306598 
18,342.13459874742557 
19,344.9813105831567 
20,347.21593881018765 
21,346.03747817415837 
22,303.05241093465276 
23,275.22851773662717 
24,273.4054708278846 
25,0 
26,0 
27,0 
28,0 
29,0 
30,0 
31,0 
32,0 
33,378.200239433141 
34,367.95828341820766 
35,357.9319555992634 
36,347.865467182838 
37,337.48547659707305 
38,327.97096893643777 
39,318.5233890692161 
40,309.41940522814804 
41,284.0312846763181 
42,270.5340485499293 
43,259.183384780059 
44,250.54835821089097 
45,245.80385909529562 
46,245.80671441256132 
47,243.44827207445758 
48,272.65562874201515 
49,275.02657223787656 
50,282.47212793036095 
51,284.8138777530142 
52,282.8890856510313 
53,280.64108739950683 
54,279.3010798256208 
55,278.98719159158884 
56,278.05722724882884 
57,275.3868910517085 
58,272.1614923465593 
59,266.4540567516164 
60,269.6427792932165 
61,270.1449802318494 
62,268.521281932506 
63,265.8734956060351 
64,263.6073814212934 
65,261.1538213813238 
66,259.9447548992472 
67,258.9497937331224 
68,257.7116420699961 
69,253.8865444309649 
70,247.3073721538216 
71,247.36056489717214 
72,247.67005845674674 
73,246.4475827395784 
74,276.27831952604504 
75,273.50475187864276 
76,280.11085476840645 
77,289.82785509507937 
78,299.91595238376186 
79,312.1415603066798 
80,326.2862650731307 
81,338.78386445137954 
82,352.12209370969236 
83,368.36493593729386 
84,382.1347410728396 
85,390.0215399636042 
86,393.9762030327438 
87,394.6096451964357 
88,401.1659618779566 
89,0 
90,0 
91,0 
92,0 
93,0 
94,0 
95,0 
96,0 
97,0 
