1,0 
2,0 
3,0 
4,0 
5,0 
6,0 
7,0 
8,0 
9,0 
10,0 
11,0 
12,0 
13,0 
14,0 
15,0 
16,0 
17,0 
18,0 
19,346.5511453753185 
20,348.25258752495904 
21,348.0311552622551 
22,350.5864667372741 
23,351.4360815944855 
24,351.08259756299856 
25,349.4186490482871 
26,346.4680805531484 
27,343.6741493275181 
28,341.14459866753054 
29,333.6899889574415 
30,313.6927201168135 
31,278.8161141191015 
32,270.85127822252093 
33,265.5613707926994 
34,261.81086608672285 
35,258.4224355512366 
36,263.4876447344311 
37,295.22345957654966 
38,311.0368509412762 
39,318.50461979598106 
40,316.4043792379805 
41,314.7212647312543 
42,312.6393531267884 
43,309.3724408108117 
44,304.88900256829027 
45,305.13230093478967 
46,305.5391803422182 
47,299.7735734401933 
48,266.5004405852544 
49,246.07604883011075 
50,232.45228232884062 
51,0 
52,0 
53,0 
54,0 
55,0 
56,0 
57,0 
58,0 
59,0 
60,0 
61,269.59072829768905 
62,265.61539337613306 
63,274.6827366646766 
64,286.07647634112715 
65,292.4901428488495 
66,298.5170649179488 
67,305.55417156951756 
68,313.7323598482654 
69,321.7622392314341 
70,330.6581729495602 
71,340.6847606026594 
72,352.7956857585189 
73,366.20265314147474 
74,381.22550339625536 
75,401.8379278370078 
76,433.4217748949933 
77,445.1317529083903 
78,446.6418446211289 
79,0 
80,0 
81,0 
82,0 
83,0 
84,0 
85,0 
86,0 
